
U	S2846755	2F/12F	1,380萬元	1,380萬元	11年	3房2廳	35.12坪	35.12坪	35.12坪	新北市新莊區-中平路	浪漫歐洲村臻愛法國勳章邊間3房車	Sat Apr 02 12:12:00 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2846755	=HYPERLINK(N2)	
U	S3028388	4F/16F	1,198萬元	1,198萬元	19年	1房2廳	23.7坪	23.7坪	23.7坪	永安MRT 新北市永和區-中和路	中信秀朗優質推薦~永安捷運開創幸福夢	Sat Apr 02 12:07:21 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3028388	=HYPERLINK(N94)	
U	S2980608	5F/5F	980萬元	980萬元	30年	2房2廳	20.65坪	20.65坪	20.65坪	新北市永和區-秀朗路一段	四號公園美二房~中信秀朗優質推薦	Sat Apr 02 12:07:22 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2980608	=HYPERLINK(N95)	
U	S2980600	21F/26F	858萬元	858萬元	16年	1房1廳	13.87坪	13.87坪	13.87坪	東家創世紀 新北市永和區-保生路	仁愛公園貴族套房~中信秀朗優質推薦	Sat Apr 02 12:07:23 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2980600	=HYPERLINK(N96)	
U	S3042339	4F/5F	898萬元	898萬元	39年	3房2廳	24.72坪	24.72坪	24.72坪	新北市永和區-秀朗路二段	漢皇德居邊巷美寓-台灣房屋/翁友麟	Sat Apr 02 12:07:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3042339	=HYPERLINK(N97)	
U	S2942215	2F/5F	898萬元	898萬元	37年	2房2廳	18.34坪	18.34坪	18.34坪	新北市永和區-永貞路	專約✪永安捷運✪黃金2樓✪新婚最愛	Sat Apr 02 12:07:27 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2942215	=HYPERLINK(N98)	
U	S2945203	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	區公所❤黃金二樓❤巷弄漂亮	Sat Apr 02 12:07:27 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2945203	=HYPERLINK(N99)	
U	S2944980	4F/5F	980萬元	980萬元	35年	3房2廳	20.7坪	20.7坪	20.7坪	新北市永和區-民樂街	秀朗國小✡邊間✡低總價✡3房✡	Sat Apr 02 12:07:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2944980	=HYPERLINK(N100)	
U	S2890490	10F/11F	880萬元	880萬元	20年	1房1廳	13.67坪	13.67坪	13.67坪	冠德歡喜樓 新北市永和區-自由街	租.售永安大套房~有隔房間.廁所有對外窗	Sat Apr 02 12:07:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2890490	=HYPERLINK(N101)	
U	S2980588	3F/5F	1,080萬元	1,080萬元	36年	3房2廳	23.5坪	23.5坪	23.5坪	新北市永和區-民生路	秀朗裝潢大3房~3樓免爬高	Sat Apr 02 12:07:30 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2980588	=HYPERLINK(N102)	
U	S3003141	4F/4F	1,150萬元	1,150萬元	38年	3房2廳	25.64坪	25.64坪	25.64坪	新北市永和區-安樂路	四號公園3分鐘☀永安☀福和永和☀屋主誠售	Sat Apr 02 12:07:30 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3003141	=HYPERLINK(N103)	
U	S3044303	4F/5F	1,200萬元	1,200萬元	37年	6房0廳	23.44坪	23.44坪	23.44坪	公寓 新北市永和區-文化路	頂溪捷運超值收租屋	Sat Apr 02 12:07:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3044303	=HYPERLINK(N104)	
U	S2986248	4F/11F	1,125萬元	1,125萬元	29年	2房1廳	17.14坪	17.14坪	17.14坪	新北市永和區-中正路	近捷運電梯2房(2)	Sat Apr 02 12:07:34 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2986248	=HYPERLINK(N105)	
U	S3045232	4F/5F	998萬元	998萬元	32年	3房2廳	27.69坪	27.69坪	27.69坪	新北市永和區-豫溪街	永和區公所邊間三樓(低總價)	Sat Apr 02 12:12:59 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3045232	=HYPERLINK(N106)	
U	S2980592	2F/4F	898萬元	898萬元	38年	3房1廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	頂溪樂華低總價2+1房~中信秀朗優質推薦	Sat Apr 02 12:13:01 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2980592	=HYPERLINK(N107)	
U	S3019803	4F/11F	1,125萬元	1,125萬元	29年	2房2廳	17.15坪	17.15坪	17.15坪	新北市永和區-中正路	頂溪捷運物超2房《陳思儒》東森永和中和	Sat Apr 02 12:13:02 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3019803	=HYPERLINK(N108)	
U	S3011295	10F/11F	999萬元	999萬元	25年	2房1廳	17.13坪	17.13坪	17.13坪	新北市永和區-大新街	頂溪捷運樂華時尚宅【陳思儒】東森永和中和	Sat Apr 02 12:13:02 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3011295	=HYPERLINK(N109)	
U	S2994849	2F/5F	898萬元	898萬元	38年	2房2廳	18.34坪	18.34坪	18.34坪	新北市永和區-永貞路	♚秒殺倒數♚四號公園新婚二房『黃金2樓』	Sat Apr 02 12:13:03 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2994849	=HYPERLINK(N110)	
U	S2999515	4F/4F	1,150萬元	1,150萬元	39年	3房2廳	29.18坪	29.18坪	29.18坪	新北市永和區-國中路	♚大降價♚永和國中超值美寓『超值下殺』	Sat Apr 02 12:13:04 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2999515	=HYPERLINK(N111)	
U	S3025186	2F/4F	1,198萬元	1,198萬元	44年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	福和路邊間二樓美寓~買賣各1%B6524	Sat Apr 02 12:13:04 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3025186	=HYPERLINK(N112)	
U	S2939730	2F/4F	1,150萬元	1,150萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	★絕版★➲永和超美溫馨2樓3房★絕★	Sat Apr 02 12:13:05 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2939730	=HYPERLINK(N113)	
U	S2965206	3F/4F	1,180萬元	1,180萬元	39年	3房2廳	22.53坪	22.53坪	22.53坪	新北市永和區-中和路	新婚小家庭3房,近捷運,安靜,活巷	Sat Apr 02 12:13:05 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2965206	=HYPERLINK(N114)	
U	S2975093	null	950萬元	950萬元	null	2房2廳	22.02坪	22.02坪	22.02坪	新北市永和區-豫溪街	豫溪街2樓美寓	Sat Apr 02 12:13:08 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2975093	=HYPERLINK(N115)	
U	S3014076	null	980萬元	980萬元	null	1房1廳	11.95坪	11.95坪	11.95坪	樺福千金 新北市永和區-永和路二段	頂溪千金景觀套房~專約張麗鴻	Sat Apr 02 12:13:12 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3014076	=HYPERLINK(N116)	
U	S3004048	3F/4F	1,138萬元	1,138萬元	44年	3房2廳	24.88坪	24.88坪	24.88坪	新北市永和區-保福路一段	★絕版好房★➲頂溪標準格局三樓★	Sat Apr 02 12:13:13 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3004048	=HYPERLINK(N117)	
U	S3012681	5F/5F	1,080萬元	1,080萬元	38年	3房2廳	23.31坪	23.31坪	23.31坪	新北市永和區-仁愛路	頂溪站裝潢美寓	Sat Apr 02 12:13:13 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3012681	=HYPERLINK(N118)	
U	S2935471	3F/5F	1,138萬元	1,138萬元	35年	2房2廳	21.3坪	21.3坪	21.3坪	新北市永和區-竹林路	精美小品☞網溪國小旁三樓㊣	Sat Apr 02 12:13:14 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2935471	=HYPERLINK(N119)	
U	S3037507	11F/26F	1,130萬元	1,130萬元	16年	1房1廳	18.12坪	18.12坪	18.12坪	東家創世紀 新北市永和區-保生路	東家景觀一房一廳~專賣住商張麗鴻	Sat Apr 02 12:13:15 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3037507	=HYPERLINK(N120)	
U	S2890040	1F/5F	1,200萬元	1,200萬元	30年	4房2廳	23.6坪	23.6坪	23.6坪	新北市永和區-豫溪街	自售新北市永和區(區公所附近)豫溪街一樓	Sat Apr 02 12:13:15 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2890040	=HYPERLINK(N121)	
U	S2981334	7F/12F	950萬元	950萬元	20年	1房1廳	19.57坪	19.57坪	19.57坪	新北市永和區-中正路	格局方正優質管理套房附車位急售!!可議	Sat Apr 02 12:13:15 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2981334	=HYPERLINK(N122)	
U	S3043431	4F/5F	898萬元	898萬元	39年	3房2廳	24.72坪	24.72坪	24.72坪	新北市永和區-秀朗路二段	秀朗國小邊間三房美寓~台灣房屋/郭忠隴	Sat Apr 02 12:13:17 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3043431	=HYPERLINK(N123)	
U	S2926296	8F/12F	998萬元	998萬元	19年	1房1廳	27.69坪	27.69坪	27.69坪	新北市永和區-中山路一段	SOGO旁美廈加車位	Sat Apr 02 12:13:17 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2926296	=HYPERLINK(N124)	
U	S2953138	3F/18F	1,080萬元	1,080萬元	17年	2房2廳	22.8坪	22.8坪	22.8坪	長隄 新北市永和區-環河西路二段	仁愛公園長隄舒適2房~~全業房屋	Sat Apr 02 12:13:18 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2953138	=HYPERLINK(N125)	
U	S2966292	4F/4F	1,188萬元	1,188萬元	38年	5房4廳	30.73坪	30.73坪	30.73坪	新北市永和區-勵行街	大降價(專約)-頂溪捷運3分鐘4+5美寓	Sat Apr 02 12:13:18 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2966292	=HYPERLINK(N126)	
U	S2938008	6F/6F	920萬元	920萬元	6年	2房1廳	18.75坪	18.75坪	18.75坪	catch敦南 新北市永和區-永利路	6年新屋★福和國中挑高新婚居★	Sat Apr 02 12:13:19 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2938008	=HYPERLINK(N127)	
U	S2946340	10F/12F	999萬元	999萬元	20年	1房1廳	16.51坪	16.51坪	16.51坪	闔家歡 新北市永和區-中山路一段	優美景觀大套房永平樂華仁愛公園	Sat Apr 02 12:13:20 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2946340	=HYPERLINK(N128)	
U	S2965650	2F/4F	1,198萬元	1,198萬元	44年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	☆新婚美寓★福和路邊間2樓美寓	Sat Apr 02 12:07:40 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2965650	=HYPERLINK(N129)	
U	S2964914	2F/4F	1,080萬元	1,080萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	秀朗免裝潢2樓	Sat Apr 02 12:07:41 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2964914	=HYPERLINK(N130)	
U	S2929343	2F/5F	1,100萬元	1,100萬元	35年	3房2廳	27.5坪	27.5坪	27.5坪	新北市永和區-永貞路	福和中學邊間美寓2f	Sat Apr 02 12:07:41 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2929343	=HYPERLINK(N131)	
U	S2942478	2F/4F	1,198萬元	1,198萬元	44年	3房2廳	22.98坪	22.98坪	22.98坪	新北市永和區-福和路	☀➹採光無敵∽♪福和邊間黃金二樓:*	Sat Apr 02 12:07:41 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2942478	=HYPERLINK(N132)	
U	S2938248	2F/5F	898萬元	898萬元	37年	2房2廳	18.34坪	18.34坪	18.34坪	新北市永和區-永貞路	★獨家★永安捷運6分鐘二樓美寓	Sat Apr 02 12:07:42 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2938248	=HYPERLINK(N133)	
U	S2933813	5F/5F	838萬元	838萬元	37年	3房2廳	21.73坪	21.73坪	21.73坪	新北市永和區-中正路	★東森永安店★126K永和中正三房美寓	Sat Apr 02 12:07:42 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2933813	=HYPERLINK(N134)	
U	S2933936	4F/5F	1,140萬元	1,140萬元	35年	2房2廳	30.23坪	30.23坪	30.23坪	新北市永和區-福和路	★東森永安店★57福和美寓	Sat Apr 02 12:07:43 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2933936	=HYPERLINK(N135)	
U	S2976546	8F/12F	998萬元	998萬元	19年	1房1廳	27.64坪	27.64坪	27.64坪	輝煌年代 新北市永和區-中山路一段	比漾商用一房一廳+車位	Sat Apr 02 12:07:43 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2976546	=HYPERLINK(N136)	
U	S2967117	2F/4F	998萬元	998萬元	42年	3房2廳	17.64坪	17.64坪	17.64坪	新北市永和區-民生路	秀朗美美二樓3房只要998萬	Sat Apr 02 12:07:44 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2967117	=HYPERLINK(N137)	
U	S2944485	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	~~福和3房2樓美寓~~	Sat Apr 02 12:07:44 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2944485	=HYPERLINK(N138)	
U	S2944300	4F/11F	1,125萬元	1,125萬元	29年	2房2廳	17.15坪	17.15坪	17.15坪	新北市永和區-中正路	~~頂溪捷運精緻2房~~	Sat Apr 02 12:07:45 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2944300	=HYPERLINK(N139)	
U	S2941961	2F/4F	1,198萬元	1,198萬元	44年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	福和邊間美2樓	Sat Apr 02 12:07:45 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2941961	=HYPERLINK(N140)	
U	S2956119	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.3坪	22.3坪	22.3坪	新北市永和區-福和路	(^o^)永和國中公寓2樓【東森永和永和	Sat Apr 02 12:07:46 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2956119	=HYPERLINK(N141)	
U	S2962721	3F/4F	1,180萬元	1,180萬元	40年	3房2廳	22.53坪	22.53坪	22.53坪	新北市永和區-中和路	永安捷運黃金三樓【東森永和店】	Sat Apr 02 12:07:46 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2962721	=HYPERLINK(N142)	
U	S2976463	10F/11F	1,098萬元	1,098萬元	25年	2房1廳	18.31坪	18.31坪	18.31坪	凱悅大第 新北市永和區-大新街	頂溪景觀幸福居-饒庭華中信房屋	Sat Apr 02 12:07:47 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2976463	=HYPERLINK(N143)	
U	S2941563	1F/6F	898萬元	898萬元	38年	3房2廳	20.33坪	20.33坪	20.33坪	新北市永和區-竹林路	☀頂溪捷運便宜3房☀1~2樓	Sat Apr 02 12:07:48 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2941563	=HYPERLINK(N144)	
U	S2965365	3F/13F	1,030萬元	1,030萬元	22年	2房2廳	18.52坪	18.52坪	18.52坪	名人DC 新北市永和區-永和路一段	★➲絕版★永安名人新婚2房★➲絕★	Sat Apr 02 12:07:48 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2965365	=HYPERLINK(N145)	
U	S2964585	4F/5F	1,198萬元	1,198萬元	37年	3房2廳	23.7坪	23.7坪	23.7坪	新北市永和區-水源街	永安超美閃亮三房美寓★➲環繞採光★	Sat Apr 02 12:07:49 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2964585	=HYPERLINK(N146)	
U	S3013979	2F/4F	1,160萬元	1,160萬元	50年	3房2廳	25.107坪	25.107坪	25.107坪	新北市永和區-福和路	急售～２樓（前後陽台未登記）～方正採光	Sat Apr 02 12:07:49 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3013979	=HYPERLINK(N147)	
U	S2974761	4F/5F	950萬元	950萬元	43年	3房2廳	26.48坪	26.48坪	26.48坪	新北市永和區-竹林路	竹林麥當勞雅寓	Sat Apr 02 12:07:50 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2974761	=HYPERLINK(N148)	
U	S2928749	4F/5F	1,150萬元	1,150萬元	33年	2房2廳	23.68坪	23.68坪	23.68坪	新北市永和區-得和路	秀朗國小明亮美寓	Sat Apr 02 12:07:50 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2928749	=HYPERLINK(N149)	
U	S2933256	5F/5F	980萬元	980萬元	31年	2房2廳	20.65坪	20.65坪	20.65坪	新北市永和區-秀朗路一段	四號公園二房美寓B573	Sat Apr 02 12:07:51 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2933256	=HYPERLINK(N150)	
U	S2973623	4F/4F	1,150萬元	1,150萬元	38年	3房2廳	25.64坪	25.64坪	25.64坪	新北市永和區-安樂路	屋主賠售/四號公園巷寬方正3房	Sat Apr 02 12:07:52 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2973623	=HYPERLINK(N151)	
U	S2950633	5F/5F	1,068萬元	1,068萬元	36年	3房3廳	26.83坪	26.83坪	26.83坪	新北市永和區-民樂街	民樂漂亮大露臺[一層一戶]*免服務費*	Sat Apr 02 12:07:52 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2950633	=HYPERLINK(N152)	
U	S2942908	7F/12F	888萬元	888萬元	20年	2房1廳	15.07坪	15.07坪	15.07坪	輝煌年代 新北市永和區-中山路一段	下殺☞比漾廣場電梯兩房☞中信秀朗李怡蓁	Sat Apr 02 12:07:53 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2942908	=HYPERLINK(N153)	
U	S2942917	2F/4F	1,080萬元	1,080萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	下殺民光邊間麗緻二樓0987358914	Sat Apr 02 12:07:53 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2942917	=HYPERLINK(N154)	
U	S2932434	4F/5F	1,198萬元	1,198萬元	36年	3房2廳	28.65坪	28.65坪	28.65坪	新北市永和區-永貞路	樂華採光美寓	Sat Apr 02 12:07:54 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2932434	=HYPERLINK(N155)	
U	S2964536	10F/11F	999萬元	999萬元	25年	2房1廳	17.12坪	17.12坪	17.12坪	凱悅大第 新北市永和區-大新街	頂溪時尚1+1房美廈	Sat Apr 02 12:07:54 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2964536	=HYPERLINK(N156)	
U	S2923803	4F/11F	1,125萬元	1,125萬元	30年	2房1廳	17.15坪	17.15坪	17.15坪	新北市永和區-中正路	頂溪捷運小資男女首購2房6190	Sat Apr 02 12:07:55 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2923803	=HYPERLINK(N157)	
U	S2934504	3F/4F	998萬元	998萬元	42年	2房1廳	17.79坪	17.79坪	17.79坪	新北市永和區-中正路	頂溪捷運➦方正2房➦新婚小家庭適合~	Sat Apr 02 12:12:11 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2934504	=HYPERLINK(N158)	
U	S2973916	10F/11F	1,098萬元	1,098萬元	25年	2房1廳	18.31坪	18.31坪	18.31坪	凱悅大第 新北市永和區-大新街	頂溪極美幸福居	Sat Apr 02 12:12:12 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2973916	=HYPERLINK(N159)	
U	S2998739	3F/5F	1,158萬元	1,158萬元	35年	3房2廳	26.75坪	26.75坪	26.75坪	新北市永和區-福和路	文教區寧靜優質三樓	Sat Apr 02 12:12:13 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2998739	=HYPERLINK(N160)	
U	S2971613	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	福和邊間黃金漂亮二樓	Sat Apr 02 12:12:13 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2971613	=HYPERLINK(N161)	
U	S2931365	3F/13F	1,030萬元	1,030萬元	20年	2房2廳	18.51坪	18.51坪	18.51坪	永和名人DC 新北市永和區-永和路一段	永安低總價電梯2房美廈(出價談)	Sat Apr 02 12:12:14 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2931365	=HYPERLINK(N162)	
U	S2931351	4F/5F	1,198萬元	1,198萬元	36年	3房2廳	28.65坪	28.65坪	28.65坪	新北市永和區-永貞路	永安溫馨3房美寓	Sat Apr 02 12:12:14 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2931351	=HYPERLINK(N163)	
U	S2948770	3F/8F	899萬元	899萬元	36年	3房2廳	17.08坪	17.08坪	17.08坪	永和花園廣場 新北市永和區-福和路	**物件稀有**[小資美廈3房]**	Sat Apr 02 12:12:15 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2948770	=HYPERLINK(N164)	
U	S2963143	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	優優優 新北市永和區-福和路	╭。☆║福和溫馨二樓美寓║☆。╮	Sat Apr 02 12:12:16 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2963143	=HYPERLINK(N165)	
U	S2937832	2F/4F	898萬元	898萬元	38年	3房2廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	樂華獨棟稀有邊間二樓美寓釋出~	Sat Apr 02 12:12:16 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2937832	=HYPERLINK(N166)	
U	S2933120	6F/6F	920萬元	920萬元	6年	2房1廳	18.75坪	18.75坪	18.75坪	catch敦南 新北市永和區-永利路	catch敦南小資宅	Sat Apr 02 12:12:17 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2933120	=HYPERLINK(N167)	
U	S2876636	2F/5F	980萬元	980萬元	28年	3房2廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	小資買房首選/低價生活便	Sat Apr 02 12:12:17 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2876636	=HYPERLINK(N168)	
U	S2943804	2F/4F	898萬元	898萬元	38年	3房2廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	~~頂溪樂華2樓美寓~~	Sat Apr 02 12:12:18 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2943804	=HYPERLINK(N169)	
U	S2965073	2F/4F	1,150萬元	1,150萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	2樓、屋況美、邊間、格局方正、前後陽台	Sat Apr 02 12:12:18 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2965073	=HYPERLINK(N170)	
U	S2964771	2F/4F	1,150萬元	1,150萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	智光秀朗美二樓	Sat Apr 02 12:12:19 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2964771	=HYPERLINK(N171)	
U	S2964620	1F/1F	928萬元	928萬元	30年	2房2廳	10.59坪	10.59坪	10.59坪	新北市永和區-文化路	頂溪文化黃金透天	Sat Apr 02 12:12:19 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2964620	=HYPERLINK(N172)	
U	S2963564	2F/4F	1,080萬元	1,080萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	【便宜物件】智光雅緻舒適美二樓	Sat Apr 02 12:12:20 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2963564	=HYPERLINK(N173)	
U	S2959855	1F/1F	928萬元	928萬元	50年	4房0廳	10.59坪	10.59坪	10.59坪	新北市永和區-文化路	頂溪國小旁●稀有透天○機能超好	Sat Apr 02 12:12:20 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2959855	=HYPERLINK(N174)	
U	S2962409	3F/4F	1,180萬元	1,180萬元	41年	3房2廳	22.53坪	22.53坪	22.53坪	新北市永和區-中和路	永安捷運稀有3樓美寓	Sat Apr 02 12:12:21 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2962409	=HYPERLINK(N175)	
U	S2945916	7F/12F	888萬元	888萬元	20年	2房1廳	15.06坪	15.06坪	15.06坪	輝煌年代 新北市永和區-中山路一段	仁愛公園兩房~找我最便宜~洽黃品承協理	Sat Apr 02 12:12:21 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2945916	=HYPERLINK(N176)	
U	S2941562	5F/8F	1,045萬元	1,045萬元	33年	2房1廳	17.48坪	17.48坪	17.48坪	福和路美廈 新北市永和區-福和路	~入主永和絕美電梯2房~免裝潢	Sat Apr 02 12:12:22 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2941562	=HYPERLINK(N177)	
U	S2939639	2F/15F	988萬元	988萬元	17年	2房2廳	20.92坪	20.92坪	20.92坪	榮美大第 新北市永和區-成功路二段	秀朗得和低總價電梯	Sat Apr 02 12:12:22 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2939639	=HYPERLINK(N178)	
U	S2890669	2F/6F	880萬元	880萬元	7年	2房1廳	18.67坪	18.67坪	18.67坪	新北市永和區-永利路	福和電梯溫馨1+1房	Sat Apr 02 12:12:23 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2890669	=HYPERLINK(N179)	
U	S2957497	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	【斡wow~就這間】福和精緻三房A	Sat Apr 02 12:12:23 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2957497	=HYPERLINK(N180)	
U	S2957406	2F/4F	898萬元	898萬元	37年	3房1廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	樂華靜巷美二樓2+1房/東森~黃瓊瑩	Sat Apr 02 12:12:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2957406	=HYPERLINK(N181)	
U	S2955971	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	福和※前後陽台黃金二樓【太平洋林紘緯】	Sat Apr 02 12:12:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2955971	=HYPERLINK(N182)	
U	S2955645	4F/5F	1,180萬元	1,180萬元	38年	4房1廳	30.3坪	30.3坪	30.3坪	新北市永和區-保平路	樂華雙捷美寓[太平洋蕭聖典]	Sat Apr 02 12:12:25 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2955645	=HYPERLINK(N183)	
U	S2955238	7F/12F	888萬元	888萬元	20年	2房1廳	15.06坪	15.06坪	15.06坪	輝煌年代 新北市永和區-中山路一段	☀比漾百貨旁☀仁愛公園☀頂溪捷運☀	Sat Apr 02 12:12:25 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2955238	=HYPERLINK(N184)	
