
N	S2912484	頂樓加蓋/12F	1,188萬元	1,188萬元	20年	3房2廳	38.23坪	38.23坪	38.23坪	新北市樹林區-俊英街	景觀正三房遠挑101歡迎搶購只有一間	Sun Apr 03 03:34:22 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2912484	=HYPERLINK(N2)	
N	S2984123	4F/4F	1,180萬元	1,180萬元	41年	5房3廳	25.59坪	25.59坪	25.59坪	新北市永和區-得和路	秀朗國小收租美頂加~~出價就談~~	Sun Apr 03 03:35:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2984123	=HYPERLINK(N94)	
N	S3007758	5F/5F	1,180萬元	1,180萬元	42年	3房2廳	31.35坪	31.35坪	31.35坪	新北市永和區-竹林路	永和區公所●大空間好利用○生活超便利	Sun Apr 03 03:35:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3007758	=HYPERLINK(N95)	
N	S2981334	7F/12F	950萬元	950萬元	20年	1房1廳	19.57坪	19.57坪	19.57坪	新北市永和區-中正路	格局方正優質管理套房附車位急售!!可議	Sun Apr 03 03:35:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2981334	=HYPERLINK(N96)	
N	S2890040	1F/5F	1,200萬元	1,200萬元	30年	4房2廳	23.6坪	23.6坪	23.6坪	新北市永和區-豫溪街	自售新北市永和區(區公所附近)豫溪街一樓	Sun Apr 03 03:35:30 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2890040	=HYPERLINK(N97)	
N	S2985107	9F/11F	1,168萬元	1,168萬元	23年	1房1廳	19.42坪	19.42坪	19.42坪	中正翡翠 新北市永和區-中正路	《頂溪商圈超低總價》新婚首選超美2房	Sun Apr 03 03:35:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2985107	=HYPERLINK(N98)	
N	S2998257	4F/4F	1,198萬元	1,198萬元	44年	5房5廳	20.93坪	20.93坪	20.93坪	新北市永和區-民治街	秀朗國小採光收租屋	Sun Apr 03 03:35:33 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2998257	=HYPERLINK(N99)	
N	S3021650	1F/4F	880萬元	880萬元	43年	3房1廳	11.6坪	11.6坪	11.6坪	新北市永和區-自強街	自強街1+2樓住辦	Sun Apr 03 03:35:33 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3021650	=HYPERLINK(N100)	
N	S2999515	4F/4F	1,150萬元	1,150萬元	39年	3房2廳	29.18坪	29.18坪	29.18坪	新北市永和區-國中路	♚大降價♚永和國中超值美寓『超值下殺』	Sun Apr 03 03:35:34 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2999515	=HYPERLINK(N101)	
N	S2994849	2F/5F	898萬元	898萬元	38年	2房2廳	18.34坪	18.34坪	18.34坪	新北市永和區-永貞路	♚秒殺倒數♚四號公園新婚二房『黃金2樓』	Sun Apr 03 03:35:34 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2994849	=HYPERLINK(N102)	
N	S3017551	2F/4F	898萬元	898萬元	37年	3房2廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	已收訂,尚有其他戶別@樂華美2樓	Sun Apr 03 03:35:35 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3017551	=HYPERLINK(N103)	
N	S3003327	3F/5F	1,158萬元	1,158萬元	35年	3房2廳	26.75坪	26.75坪	26.75坪	新北市永和區-福和路	@永和福氣邊間獨棟3樓@	Sun Apr 03 03:35:35 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3003327	=HYPERLINK(N104)	
N	S3003306	4F/5F	980萬元	980萬元	30年	3房2廳	27.69坪	27.69坪	27.69坪	新北市永和區-豫溪街	永和公所美三房	Sun Apr 03 03:35:36 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3003306	=HYPERLINK(N105)	
N	S3019975	3F/4F	1,080萬元	1,080萬元	39年	5房0廳	18.04坪	18.04坪	18.04坪	新北市永和區-民樂街	高投報率,五套房收租屋/東森~黃瓊瑩	Sun Apr 03 03:35:37 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3019975	=HYPERLINK(N106)	
N	S2980919	4F/4F	960萬元	960萬元	38年	2房2廳	23.43坪	23.43坪	23.43坪	新北市永和區-保安路	仁愛四房頂加	Sun Apr 03 03:35:37 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2980919	=HYPERLINK(N107)	
N	S3043581	5F/5F	1,198萬元	1,198萬元	38年	3房2廳	30.28坪	30.28坪	30.28坪	新北市永和區-福和路	福和邊間美三房[太平洋蕭聖典]	Sun Apr 03 03:35:38 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3043581	=HYPERLINK(N108)	
N	S3036999	null	988萬元	988萬元	null	2房1廳	18.27坪	18.27坪	18.27坪	* 新北市永和區-竹林路	㊝物件有大陽台☆頂溪華廈明亮2房☆	Sun Apr 03 03:35:41 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3036999	=HYPERLINK(N109)	
N	S3034019	3F/18F	1,080萬元	1,080萬元	17年	2房2廳	22.8坪	22.8坪	22.8坪	長隄 新北市永和區-環河西路二段	近仁愛公園新婚二房	Sun Apr 03 03:35:41 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3034019	=HYPERLINK(N110)	
N	S2966292	4F/4F	1,188萬元	1,188萬元	38年	5房4廳	30.73坪	30.73坪	30.73坪	新北市永和區-勵行街	大降價(專約)-頂溪捷運3分鐘4+5美寓	Sun Apr 03 03:35:42 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2966292	=HYPERLINK(N111)	
N	S3002397	2F/5F	898萬元	898萬元	38年	2房2廳	18.34坪	18.34坪	18.34坪	新北市永和區-永貞路	♨獨家專賣♨首購首選♨黃金2樓♨	Sun Apr 03 03:35:43 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3002397	=HYPERLINK(N112)	
N	S2977540	2F/4F	1,080萬元	1,080萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	. 新北市永和區-民光街	智光秀朗美二樓~首購最愛~屋主想賣急急急	Sun Apr 03 03:35:43 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2977540	=HYPERLINK(N113)	
N	S2998012	頂樓加蓋/4F	1,088萬元	1,088萬元	38年	5房4廳	30.73坪	30.73坪	30.73坪	新北市永和區-勵行街	大降價！！！頂溪捷運三分鐘4十5美寓	Sun Apr 03 03:35:44 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2998012	=HYPERLINK(N114)	
N	S2979635	5F/5F	838萬元	838萬元	36年	3房2廳	21.73坪	21.73坪	21.73坪	新北市永和區-中正路	智光便宜三房	Sun Apr 03 03:35:45 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2979635	=HYPERLINK(N115)	
N	S3015023	4F/11F	1,125萬元	1,125萬元	29年	2房1廳	17.15坪	17.15坪	17.15坪	環碧大廈 新北市永和區-中正路	頂溪時尚2房美廈	Sun Apr 03 03:35:45 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3015023	=HYPERLINK(N116)	
N	S2979626	2F/4F	998萬元	998萬元	42年	3房2廳	17.64坪	17.64坪	17.64坪	新北市永和區-民生路	秀朗美美二樓	Sun Apr 03 03:35:46 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2979626	=HYPERLINK(N117)	
N	S3000627	4F/5F	1,180萬元	1,180萬元	36年	3房2廳	28.65坪	28.65坪	28.65坪	新北市永和區-永貞路	永貞保平三房美寓4917	Sun Apr 03 03:35:46 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3000627	=HYPERLINK(N118)	
N	S2989641	4F/5F	1,138萬元	1,138萬元	39年	3房2廳	28.6坪	28.6坪	28.6坪	新北市永和區-秀朗路二段	秀朗優質三房	Sun Apr 03 03:35:47 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2989641	=HYPERLINK(N119)	
N	S3043451	3F/4F	1,088萬元	1,088萬元	45年	3房2廳	24.32坪	24.32坪	24.32坪	新北市永和區-環河西路一段	C531永和活巷邊間三樓	Sun Apr 03 03:35:48 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3043451	=HYPERLINK(N120)	
N	S3000617	3F/13F	1,030萬元	1,030萬元	20年	2房2廳	18.52坪	18.52坪	18.52坪	新北市永和區-永和路一段	永安捷運正二房買賣雙方各1%BA4420	Sun Apr 03 03:35:48 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3000617	=HYPERLINK(N121)	
N	S2959855	1F/1F	928萬元	928萬元	50年	4房0廳	10.59坪	10.59坪	10.59坪	新北市永和區-文化路	頂溪國小旁●稀有透天○機能超好	Sun Apr 03 03:35:49 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2959855	=HYPERLINK(N122)	
N	S3030735	5F/5F	838萬元	838萬元	36年	3房2廳	21.73坪	21.73坪	21.73坪	新北市永和區-中正路	智光便宜三房	Sun Apr 03 03:35:49 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3030735	=HYPERLINK(N123)	
N	S3042726	2F/4F	1,068萬元	1,068萬元	42年	3房2廳	22.01坪	22.01坪	22.01坪	新北市永和區-民生路	秀朗國小漂亮二樓~低總價成家！圓夢好機會	Sun Apr 03 03:35:50 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3042726	=HYPERLINK(N124)	
N	S3024501	4F/4F	899萬元	899萬元	41年	4房0廳	20.93坪	20.93坪	20.93坪	新北市永和區-永平路	頂溪樂華金鑽收租屋	Sun Apr 03 03:35:50 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3024501	=HYPERLINK(N125)	
N	S2967117	2F/4F	998萬元	998萬元	42年	3房2廳	17.64坪	17.64坪	17.64坪	新北市永和區-民生路	秀朗美美二樓3房只要998萬	Sun Apr 03 03:35:51 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2967117	=HYPERLINK(N126)	
N	S2944485	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	~~福和3房2樓美寓~~	Sun Apr 03 03:35:51 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2944485	=HYPERLINK(N127)	
N	S3013979	2F/4F	1,160萬元	1,160萬元	50年	3房2廳	25.107坪	25.107坪	25.107坪	新北市永和區-福和路	急售～２樓（前後陽台未登記）～方正採光	Sun Apr 03 03:35:53 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3013979	=HYPERLINK(N128)	
N	S2938248	2F/5F	898萬元	898萬元	37年	2房2廳	18.34坪	18.34坪	18.34坪	新北市永和區-永貞路	★獨家★永安捷運6分鐘二樓美寓	Sun Apr 03 03:35:53 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2938248	=HYPERLINK(N129)	
N	S2987402	10F/11F	1,098萬元	1,098萬元	25年	2房1廳	18.31坪	18.31坪	18.31坪	凱悅大第 新北市永和區-大新街	･*新婚最愛*♪頂溪捷運1+1房*:♪	Sun Apr 03 03:35:54 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2987402	=HYPERLINK(N130)	
N	S2942478	2F/4F	1,198萬元	1,198萬元	44年	3房2廳	22.98坪	22.98坪	22.98坪	新北市永和區-福和路	☀➹採光無敵∽♪福和邊間黃金二樓:*	Sun Apr 03 03:35:55 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2942478	=HYPERLINK(N131)	
N	S2929343	2F/5F	1,100萬元	1,100萬元	35年	3房2廳	27.5坪	27.5坪	27.5坪	新北市永和區-永貞路	福和中學邊間美寓2f	Sun Apr 03 03:35:55 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2929343	=HYPERLINK(N132)	
N	S3022009	4F/11F	1,125萬元	1,125萬元	29年	2房1廳	17.15坪	17.15坪	17.15坪	- 新北市永和區-中正路	☆頂溪極品電梯2房(B)☆住商-志程	Sun Apr 03 03:35:56 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3022009	=HYPERLINK(N133)	
N	S2941563	1F/6F	898萬元	898萬元	38年	3房2廳	20.33坪	20.33坪	20.33坪	新北市永和區-竹林路	☀頂溪捷運便宜3房☀1~2樓	Sun Apr 03 03:35:56 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2941563	=HYPERLINK(N134)	
N	S2981018	3F/5F	1,198萬元	1,198萬元	37年	3房2廳	23.22坪	23.22坪	23.22坪	新北市永和區-仁愛路	★★★頂溪仁愛公園三樓美寓★★★	Sun Apr 03 03:35:57 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2981018	=HYPERLINK(N135)	
N	S2943150	6F/16F	1,200萬元	1,200萬元	19年	3房2廳	24.32坪	24.32坪	24.32坪	新北市永和區-中和路	漂亮永安MRT	Sun Apr 03 03:35:57 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2943150	=HYPERLINK(N136)	
N	S2942215	2F/5F	898萬元	898萬元	37年	2房2廳	18.34坪	18.34坪	18.34坪	新北市永和區-永貞路	專約✪永安捷運✪黃金2樓✪新婚最愛	Sun Apr 03 03:35:58 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2942215	=HYPERLINK(N137)	
N	S2945203	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	區公所❤黃金二樓❤巷弄漂亮	Sun Apr 03 03:35:59 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2945203	=HYPERLINK(N138)	
N	S2944980	4F/5F	980萬元	980萬元	35年	3房2廳	20.7坪	20.7坪	20.7坪	新北市永和區-民樂街	秀朗國小✡邊間✡低總價✡3房✡	Sun Apr 03 03:35:59 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2944980	=HYPERLINK(N139)	
N	S2939730	2F/4F	1,150萬元	1,150萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	★絕版★➲永和超美溫馨2樓3房★絕★	Sun Apr 03 03:36:00 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2939730	=HYPERLINK(N140)	
N	S2926296	8F/12F	998萬元	998萬元	19年	1房1廳	27.69坪	27.69坪	27.69坪	新北市永和區-中山路一段	SOGO旁美廈加車位	Sun Apr 03 03:36:00 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2926296	=HYPERLINK(N141)	
N	S2953138	3F/18F	1,080萬元	1,080萬元	17年	2房2廳	22.8坪	22.8坪	22.8坪	長隄 新北市永和區-環河西路二段	仁愛公園長隄舒適2房~~全業房屋	Sun Apr 03 03:36:01 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2953138	=HYPERLINK(N142)	
N	S2938008	6F/6F	920萬元	920萬元	6年	2房1廳	18.75坪	18.75坪	18.75坪	catch敦南 新北市永和區-永利路	6年新屋★福和國中挑高新婚居★	Sun Apr 03 03:36:02 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2938008	=HYPERLINK(N143)	
N	S2946340	10F/12F	999萬元	999萬元	20年	1房1廳	16.51坪	16.51坪	16.51坪	闔家歡 新北市永和區-中山路一段	優美景觀大套房永平樂華仁愛公園	Sun Apr 03 03:36:02 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2946340	=HYPERLINK(N144)	
N	S2965650	2F/4F	1,198萬元	1,198萬元	44年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	☆新婚美寓★福和路邊間2樓美寓	Sun Apr 03 03:36:03 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2965650	=HYPERLINK(N145)	
N	S2964914	2F/4F	1,080萬元	1,080萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	秀朗免裝潢2樓	Sun Apr 03 03:36:03 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2964914	=HYPERLINK(N146)	
N	S2976546	8F/12F	998萬元	998萬元	19年	1房1廳	27.64坪	27.64坪	27.64坪	輝煌年代 新北市永和區-中山路一段	比漾商用一房一廳+車位	Sun Apr 03 03:36:04 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2976546	=HYPERLINK(N147)	
N	S2944300	4F/11F	1,125萬元	1,125萬元	29年	2房2廳	17.15坪	17.15坪	17.15坪	新北市永和區-中正路	~~頂溪捷運精緻2房~~	Sun Apr 03 03:36:04 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2944300	=HYPERLINK(N148)	
N	S2941961	2F/4F	1,198萬元	1,198萬元	44年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	福和邊間美2樓	Sun Apr 03 03:36:05 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2941961	=HYPERLINK(N149)	
N	S2956119	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.3坪	22.3坪	22.3坪	新北市永和區-福和路	(^o^)永和國中公寓2樓【東森永和永和	Sun Apr 03 03:36:05 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2956119	=HYPERLINK(N150)	
N	S2962721	3F/4F	1,180萬元	1,180萬元	40年	3房2廳	22.53坪	22.53坪	22.53坪	新北市永和區-中和路	永安捷運黃金三樓【東森永和店】	Sun Apr 03 03:36:06 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2962721	=HYPERLINK(N151)	
N	S2965365	3F/13F	1,030萬元	1,030萬元	22年	2房2廳	18.52坪	18.52坪	18.52坪	名人DC 新北市永和區-永和路一段	★➲絕版★永安名人新婚2房★➲絕★	Sun Apr 03 03:36:07 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2965365	=HYPERLINK(N152)	
N	S2964585	4F/5F	1,198萬元	1,198萬元	37年	3房2廳	23.7坪	23.7坪	23.7坪	新北市永和區-水源街	永安超美閃亮三房美寓★➲環繞採光★	Sun Apr 03 03:36:07 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2964585	=HYPERLINK(N153)	
N	S2974761	4F/5F	950萬元	950萬元	43年	3房2廳	26.48坪	26.48坪	26.48坪	新北市永和區-竹林路	竹林麥當勞雅寓	Sun Apr 03 03:36:08 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2974761	=HYPERLINK(N154)	
N	S2928749	4F/5F	1,150萬元	1,150萬元	33年	2房2廳	23.68坪	23.68坪	23.68坪	新北市永和區-得和路	秀朗國小明亮美寓	Sun Apr 03 03:36:08 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2928749	=HYPERLINK(N155)	
N	S2933256	5F/5F	980萬元	980萬元	31年	2房2廳	20.65坪	20.65坪	20.65坪	新北市永和區-秀朗路一段	四號公園二房美寓B573	Sun Apr 03 03:36:09 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2933256	=HYPERLINK(N156)	
N	S2973623	null	1,150萬元	1,150萬元	null	3房2廳	25.64坪	25.64坪	25.64坪	新北市永和區-安樂路	屋主賠售/四號公園巷寬方正3房	Sun Apr 03 03:36:12 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2973623	=HYPERLINK(N157)	
N	S2950633	5F/5F	1,068萬元	1,068萬元	36年	3房3廳	26.83坪	26.83坪	26.83坪	新北市永和區-民樂街	民樂漂亮大露臺[一層一戶]*免服務費*	Sun Apr 03 03:36:14 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2950633	=HYPERLINK(N158)	
N	S2942908	7F/12F	888萬元	888萬元	20年	2房1廳	15.07坪	15.07坪	15.07坪	輝煌年代 新北市永和區-中山路一段	下殺☞比漾廣場電梯兩房☞中信秀朗李怡蓁	Sun Apr 03 03:36:14 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2942908	=HYPERLINK(N159)	
N	S2942917	2F/4F	1,080萬元	1,080萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	下殺民光邊間麗緻二樓0987358914	Sun Apr 03 03:36:15 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2942917	=HYPERLINK(N160)	
N	S2932434	4F/5F	1,198萬元	1,198萬元	36年	3房2廳	28.65坪	28.65坪	28.65坪	新北市永和區-永貞路	樂華採光美寓	Sun Apr 03 03:36:15 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2932434	=HYPERLINK(N161)	
N	S2964536	10F/11F	999萬元	999萬元	25年	2房1廳	17.12坪	17.12坪	17.12坪	凱悅大第 新北市永和區-大新街	頂溪時尚1+1房美廈	Sun Apr 03 03:36:16 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2964536	=HYPERLINK(N162)	
N	S2998739	3F/5F	1,158萬元	1,158萬元	35年	3房2廳	26.75坪	26.75坪	26.75坪	新北市永和區-福和路	文教區寧靜優質三樓	Sun Apr 03 03:36:17 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2998739	=HYPERLINK(N163)	
N	S2971613	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	福和邊間黃金漂亮二樓	Sun Apr 03 03:36:17 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2971613	=HYPERLINK(N164)	
N	S2931365	3F/13F	1,030萬元	1,030萬元	20年	2房2廳	18.51坪	18.51坪	18.51坪	永和名人DC 新北市永和區-永和路一段	永安低總價電梯2房美廈(出價談)	Sun Apr 03 03:36:18 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2931365	=HYPERLINK(N165)	
N	S2931351	4F/5F	1,198萬元	1,198萬元	36年	3房2廳	28.65坪	28.65坪	28.65坪	新北市永和區-永貞路	永安溫馨3房美寓	Sun Apr 03 03:36:18 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2931351	=HYPERLINK(N166)	
N	S2948770	3F/8F	899萬元	899萬元	36年	3房2廳	17.08坪	17.08坪	17.08坪	永和花園廣場 新北市永和區-福和路	**物件稀有**[小資美廈3房]**	Sun Apr 03 03:36:19 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2948770	=HYPERLINK(N167)	
N	S2963143	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	優優優 新北市永和區-福和路	╭。☆║福和溫馨二樓美寓║☆。╮	Sun Apr 03 03:36:19 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2963143	=HYPERLINK(N168)	
N	S2937832	2F/4F	898萬元	898萬元	38年	3房2廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	樂華獨棟稀有邊間二樓美寓釋出~	Sun Apr 03 03:36:20 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2937832	=HYPERLINK(N169)	
N	S2933120	6F/6F	920萬元	920萬元	6年	2房1廳	18.75坪	18.75坪	18.75坪	catch敦南 新北市永和區-永利路	catch敦南小資宅	Sun Apr 03 03:36:20 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2933120	=HYPERLINK(N170)	
N	S2876636	2F/5F	980萬元	980萬元	28年	3房2廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	小資買房首選/低價生活便	Sun Apr 03 03:36:21 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2876636	=HYPERLINK(N171)	
N	S2943804	2F/4F	898萬元	898萬元	38年	3房2廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	~~頂溪樂華2樓美寓~~	Sun Apr 03 03:36:21 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2943804	=HYPERLINK(N172)	
N	S2965073	2F/4F	1,150萬元	1,150萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	2樓、屋況美、邊間、格局方正、前後陽台	Sun Apr 03 03:36:22 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2965073	=HYPERLINK(N173)	
N	S2964771	2F/4F	1,150萬元	1,150萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	智光秀朗美二樓	Sun Apr 03 03:36:22 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2964771	=HYPERLINK(N174)	
N	S2964620	1F/1F	928萬元	928萬元	30年	2房2廳	10.59坪	10.59坪	10.59坪	新北市永和區-文化路	頂溪文化黃金透天	Sun Apr 03 03:36:23 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2964620	=HYPERLINK(N175)	
N	S2963564	2F/4F	1,080萬元	1,080萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	【便宜物件】智光雅緻舒適美二樓	Sun Apr 03 03:36:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2963564	=HYPERLINK(N176)	
N	S2962409	3F/4F	1,180萬元	1,180萬元	41年	3房2廳	22.53坪	22.53坪	22.53坪	新北市永和區-中和路	永安捷運稀有3樓美寓	Sun Apr 03 03:36:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2962409	=HYPERLINK(N177)	
N	S2945916	7F/12F	888萬元	888萬元	20年	2房1廳	15.06坪	15.06坪	15.06坪	輝煌年代 新北市永和區-中山路一段	仁愛公園兩房~找我最便宜~洽黃品承協理	Sun Apr 03 03:36:25 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2945916	=HYPERLINK(N178)	
N	S2941562	5F/8F	1,045萬元	1,045萬元	33年	2房1廳	17.48坪	17.48坪	17.48坪	福和路美廈 新北市永和區-福和路	~入主永和絕美電梯2房~免裝潢	Sun Apr 03 03:36:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2941562	=HYPERLINK(N179)	
N	S2939639	2F/15F	988萬元	988萬元	17年	2房2廳	20.92坪	20.92坪	20.92坪	榮美大第 新北市永和區-成功路二段	秀朗得和低總價電梯	Sun Apr 03 03:36:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2939639	=HYPERLINK(N180)	
N	S2890669	2F/6F	880萬元	880萬元	7年	2房1廳	18.67坪	18.67坪	18.67坪	新北市永和區-永利路	福和電梯溫馨1+1房	Sun Apr 03 03:36:27 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2890669	=HYPERLINK(N181)	
N	S2957497	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	【斡wow~就這間】福和精緻三房A	Sun Apr 03 03:36:27 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2957497	=HYPERLINK(N182)	
N	S2957406	2F/4F	898萬元	898萬元	37年	3房1廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	樂華靜巷美二樓2+1房/東森~黃瓊瑩	Sun Apr 03 03:36:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2957406	=HYPERLINK(N183)	
N	S2955971	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	福和※前後陽台黃金二樓【太平洋林紘緯】	Sun Apr 03 03:36:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2955971	=HYPERLINK(N184)	
N	S2955645	4F/5F	1,180萬元	1,180萬元	38年	4房1廳	30.3坪	30.3坪	30.3坪	新北市永和區-保平路	樂華雙捷美寓[太平洋蕭聖典]	Sun Apr 03 03:36:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2955645	=HYPERLINK(N185)	
