
N	S2846755	2F/12F	1,380萬元	1,380萬元	11年	3房2廳	35.12坪	35.12坪	35.12坪	新北市新莊區-中平路	浪漫歐洲村臻愛法國勳章邊間3房車	Wed Mar 30 15:24:38 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2846755	=HYPERLINK(N2)	
P	S3007758	5F/5F	1,180萬元	1,180萬元	42年	3房2廳	31.35坪	31.35坪	31.35坪	新北市永和區-竹林路	永和區公所●大空間好利用○生活超便利	Wed Mar 30 14:31:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3007758	=HYPERLINK(N17)	
P	S2971613	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	福和邊間黃金漂亮二樓	Wed Mar 30 14:31:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2971613	=HYPERLINK(N20)	
P	S2998257	4F/4F	1,198萬元	1,198萬元	44年	5房5廳	20.93坪	20.93坪	20.93坪	新北市永和區-民治街	秀朗國小採光收租屋	Wed Mar 30 14:31:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2998257	=HYPERLINK(N21)	
P	S3017551	2F/4F	898萬元	898萬元	37年	3房2廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	樂華獨棟邊間二樓美寓	Wed Mar 30 14:31:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3017551	=HYPERLINK(N23)	
P	S3003327	3F/5F	1,158萬元	1,158萬元	35年	3房2廳	26.75坪	26.75坪	26.75坪	新北市永和區-福和路	@永和福氣邊間獨棟3樓@	Wed Mar 30 14:31:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3003327	=HYPERLINK(N24)	
P	S3003306	4F/5F	980萬元	980萬元	30年	3房2廳	27.69坪	27.69坪	27.69坪	新北市永和區-豫溪街	永和公所美三房	Wed Mar 30 14:31:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3003306	=HYPERLINK(N25)	
P	S3019975	3F/4F	1,080萬元	1,080萬元	39年	5房0廳	18.04坪	18.04坪	18.04坪	新北市永和區-民樂街	高投報率,五套房收租屋/東森~黃瓊瑩	Wed Mar 30 14:31:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3019975	=HYPERLINK(N26)	
P	S2964150	2F/5F	980萬元	980萬元	36年	3房2廳	25.5坪	25.5坪	25.5坪	新北市永和區-竹林路	網溪國小,超稀有孝親2樓	Wed Mar 30 14:31:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2964150	=HYPERLINK(N27)	
P	S2975093	2F/4F	950萬元	950萬元	43年	2房2廳	22.02坪	22.02坪	22.02坪	新北市永和區-豫溪街	豫溪街2樓美寓	Wed Mar 30 14:31:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2975093	=HYPERLINK(N28)	
P	S3002397	2F/5F	898萬元	898萬元	38年	2房2廳	18.34坪	18.34坪	18.34坪	新北市永和區-永貞路	♨獨家專賣♨首購首選♨黃金2樓♨	Wed Mar 30 14:31:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3002397	=HYPERLINK(N32)	
P	S2998012	頂樓加蓋/4F	1,088萬元	1,088萬元	38年	5房4廳	30.73坪	30.73坪	30.73坪	新北市永和區-勵行街	大降價！！！頂溪捷運三分鐘4十5美寓	Wed Mar 30 14:31:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2998012	=HYPERLINK(N33)	
P	S2979635	5F/5F	838萬元	838萬元	36年	3房2廳	21.73坪	21.73坪	21.73坪	新北市永和區-中正路	智光便宜三房	Wed Mar 30 14:31:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2979635	=HYPERLINK(N34)	
P	S2979626	2F/4F	998萬元	998萬元	42年	3房2廳	17.64坪	17.64坪	17.64坪	新北市永和區-民生路	秀朗美美二樓	Wed Mar 30 14:31:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2979626	=HYPERLINK(N36)	
P	S3000627	4F/5F	1,180萬元	1,180萬元	36年	3房2廳	28.65坪	28.65坪	28.65坪	新北市永和區-永貞路	永貞保平三房美寓4917	Wed Mar 30 14:31:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3000627	=HYPERLINK(N37)	
P	S3030735	5F/5F	838萬元	838萬元	36年	3房2廳	21.73坪	21.73坪	21.73坪	新北市永和區-中正路	智光便宜三房	Wed Mar 30 14:31:25 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3030735	=HYPERLINK(N40)	
P	S3024501	4F/4F	899萬元	899萬元	41年	4房0廳	20.93坪	20.93坪	20.93坪	新北市永和區-永平路	頂溪樂華金鑽收租屋	Wed Mar 30 14:31:25 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3024501	=HYPERLINK(N41)	
P	S2977540	2F/4F	1,080萬元	1,080萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	. 新北市永和區-民光街	智光秀朗美二樓~首購最愛~屋主想賣急急急	Wed Mar 30 14:31:25 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2977540	=HYPERLINK(N42)	
P	S3008190	2F/4F	898萬元	898萬元	38年	3房2廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	【斡wow~就這間】樂華商圈低價2F	Wed Mar 30 14:31:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3008190	=HYPERLINK(N43)	
P	S2974761	4F/5F	950萬元	950萬元	43年	3房2廳	23.5坪	23.5坪	23.5坪	新北市永和區-竹林路	竹林麥當勞雅寓	Wed Mar 30 14:31:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2974761	=HYPERLINK(N44)	
P	S2989520	4F/4F	1,150萬元	1,150萬元	39年	3房2廳	29.18坪	29.18坪	29.18坪	新北市永和區-國中路	國中路✔明星學區✔方正格局✔	Wed Mar 30 14:31:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2989520	=HYPERLINK(N45)	
P	S2980565	3F/5F	1,158萬元	1,158萬元	35年	3房2廳	26.75坪	26.75坪	26.75坪	新北市永和區-福和路	永和國中優質三樓	Wed Mar 30 14:31:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2980565	=HYPERLINK(N47)	
P	S2984447	3F/5F	1,080萬元	1,080萬元	36年	3房2廳	23.54坪	23.54坪	23.54坪	【秀朗國小芳鄰】 新北市永和區-民生路	【精選】秀朗學區商圈-黃金三樓	Wed Mar 30 14:31:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2984447	=HYPERLINK(N48)	
P	S3009737	5F/5F	1,180萬元	1,180萬元	42年	3房2廳	31.35坪	31.35坪	31.35坪	新北市永和區-竹林路	【投資物件】永和區公所5房大空間美寓	Wed Mar 30 14:31:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3009737	=HYPERLINK(N50)	
P	S3009747	4F/5F	1,198萬元	1,198萬元	36年	3房2廳	25.47坪	25.47坪	25.47坪	新北市永和區-保平路	買賣各1%-保平靜巷美寓三房BA6573	Wed Mar 30 14:31:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3009747	=HYPERLINK(N51)	
P	S3022053	2F/5F	898萬元	898萬元	37年	2房2廳	18.34坪	18.34坪	18.34坪	新北市永和區-永貞路	**近永安捷運**[漂亮二樓美寓]	Wed Mar 30 14:31:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3022053	=HYPERLINK(N52)	
P	S2943451	2F/4F	998萬元	998萬元	42年	3房2廳	17.64坪	17.64坪	17.64坪	秀朗國小芳鄰 新北市永和區-民生路	【秀朗學園低總價二樓】	Wed Mar 30 14:31:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2943451	=HYPERLINK(N55)	
P	S2989313	2F/4F	1,080萬元	1,080萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	★智光超值★邊間美二樓★3房2衛	Wed Mar 30 14:31:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2989313	=HYPERLINK(N57)	
P	S3001131	2F/4F	968萬元	968萬元	39年	2房1廳	23.06坪	23.06坪	23.06坪	新北市永和區-豫溪街	頂溪站優美2樓	Wed Mar 30 14:31:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3001131	=HYPERLINK(N59)	
S	S3030317	7F/7F	1,180萬元	1,180萬元	37年	2房1廳	17坪	17坪	17坪	易速家 新北市永和區-竹林路	永和頂溪新婚兩房	Wed Mar 30 14:31:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3030317	=HYPERLINK(N61)	
S	S3025738	10F/11F	999萬元	999萬元	25年	1房1廳	17.13坪	17.13坪	17.13坪	新北市永和區-大新街	頂溪捷運高樓溫馨宅	Wed Mar 30 14:31:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3025738	=HYPERLINK(N62)	
S	S2997353	2F/12F	1,030萬元	1,030萬元	18年	2房1廳	15.18坪	15.18坪	15.18坪	保時捷 新北市永和區-中山路一段	保時捷電梯美二房BA6003	Wed Mar 30 14:31:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2997353	=HYPERLINK(N63)	
S	S3025705	10F/11F	1,098萬元	1,098萬元	25年	1房1廳	18.31坪	18.31坪	18.31坪	新北市永和區-大新街	頂溪捷運高樓時尚宅	Wed Mar 30 14:31:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3025705	=HYPERLINK(N64)	
P	S3028805	4F/5F	980萬元	980萬元	34年	2房2廳	23坪	23坪	23坪	新北市永和區-永貞路	公園捷運棒棒屋[捷運公園3分鐘]	Wed Mar 30 14:31:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3028805	=HYPERLINK(N65)	
P	S2997256	5F/5F	1,180萬元	1,180萬元	42年	3房2廳	31.35坪	31.35坪	31.35坪	新北市永和區-竹林路	永和竹林路美寓，近區公所、頂溪捷運站	Wed Mar 30 14:31:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2997256	=HYPERLINK(N66)	
P	S3011782	4F/5F	1,058萬元	1,058萬元	37年	4房0廳	20.21坪	20.21坪	20.21坪	新北市永和區-安樂路	【超總價】四號公園收租四套房，出價就談！	Wed Mar 30 14:31:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3011782	=HYPERLINK(N67)	
P	S2998450	2F/4F	1,080萬元	1,080萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	歐風裝潢美2樓,新婚最愛	Wed Mar 30 14:31:27 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2998450	=HYPERLINK(N68)	
P	S3014571	4F/4F	1,060萬元	1,060萬元	37年	3房2廳	24.22坪	24.22坪	24.22坪	新北市永和區-光復街	【專任獨家】頂溪捷運超值美寓4+5必買	Wed Mar 30 14:31:27 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3014571	=HYPERLINK(N69)	
P	S2996918	2F/5F	898萬元	898萬元	38年	2房2廳	18.34坪	18.34坪	18.34坪	新北市永和區-永貞路	☞獨家專售不看可惜╭四號公園2樓美寓╮	Wed Mar 30 14:31:27 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2996918	=HYPERLINK(N71)	
P	S3011584	2F/4F	990萬元	990萬元	39年	2房2廳	21坪	21坪	21坪	新北市永和區-林森路	B303永和國中2樓美寓	Wed Mar 30 14:31:27 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3011584	=HYPERLINK(N72)	
P	S3006594	4F/5F	1,180萬元	1,180萬元	34年	3房2廳	30.85坪	30.85坪	30.85坪	新北市永和區-永利路	中正福和邊間美寓~驚爆投資價陳恩娜	Wed Mar 30 14:31:27 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3006594	=HYPERLINK(N73)	
P	S3039274	2F/4F	1,080萬元	1,080萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	**急售、出價談**智光秀朗黃金二樓~	Wed Mar 30 14:31:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3039274	=HYPERLINK(N74)	
P	S2999045	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	⊙＿⊙稀有釋出~永和標格黃金二樓！！	Wed Mar 30 14:31:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2999045	=HYPERLINK(N75)	
P	S3037521	4F/5F	865萬元	865萬元	39年	3房2廳	24.72坪	24.72坪	24.72坪	新北市永和區-秀朗路二段	漢皇德居邊巷美寓	Wed Mar 30 14:31:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3037521	=HYPERLINK(N76)	
P	S3012681	5F/5F	1,080萬元	1,080萬元	38年	3房2廳	23.31坪	23.31坪	23.31坪	新北市永和區-仁愛路	頂溪站裝潢美寓	Wed Mar 30 14:31:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3012681	=HYPERLINK(N77)	
P	S3035252	2F/4F	1,170萬元	1,170萬元	40年	3房2廳	21.15坪	21.15坪	21.15坪	新北市永和區-安樂路	B007四號公園黃金二樓	Wed Mar 30 14:31:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3035252	=HYPERLINK(N79)	
P	S3037483	3F/5F	1,080萬元	1,080萬元	35年	3房2廳	24坪	24坪	24坪	新北市永和區-民生路	秀朗民生公寓3房	Wed Mar 30 14:31:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3037483	=HYPERLINK(N80)	
P	S3003849	4F/5F	1,118萬元	1,118萬元	37年	3房2廳	28.65坪	28.65坪	28.65坪	新北市永和區-民樂街	C316民樂街美三房	Wed Mar 30 14:31:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3003849	=HYPERLINK(N81)	
P	S2981018	3F/5F	1,198萬元	1,198萬元	37年	3房2廳	23.22坪	23.22坪	23.22坪	新北市永和區-仁愛路	★★★頂溪仁愛公園三樓美寓★★★	Wed Mar 30 14:31:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2981018	=HYPERLINK(N83)	
P	S2993804	4F/5F	1,198萬元	1,198萬元	36年	3房2廳	25.47坪	25.47坪	25.47坪	新北市永和區-保平路	保平三房雅寓	Wed Mar 30 14:31:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2993804	=HYPERLINK(N84)	
P	S3011557	2F/4F	998萬元	998萬元	42年	3房2廳	17.64坪	17.64坪	17.64坪	新北市永和區-民生路	秀朗國小二樓~找我最便宜~洽黃品承協理	Wed Mar 30 14:31:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3011557	=HYPERLINK(N86)	
P	S2973623	4F/4F	1,150萬元	1,150萬元	38年	3房2廳	25.64坪	25.64坪	25.64坪	新北市永和區-安樂路	屋主賠售/四號公園巷寬方正3房	Wed Mar 30 14:31:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2973623	=HYPERLINK(N87)	
P	S3006455	4F/5F	1,180萬元	1,180萬元	34年	3房2廳	30.85坪	30.85坪	30.85坪	新北市永和區-永利路	中正國華商圈.秀朗學區/方正邊間3房美寓	Wed Mar 30 14:31:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3006455	=HYPERLINK(N88)	
P	S2991309	3F/4F	1,050萬元	1,050萬元	45年	3房2廳	24.37坪	24.37坪	24.37坪	新北市永和區-民治街	(^o^)永和中正路.麥當勞旁三樓美寓	Wed Mar 30 14:31:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2991309	=HYPERLINK(N89)	
P	S3007815	2F/4F	1,150萬元	1,150萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	智光美裝潢二樓	Wed Mar 30 14:31:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3007815	=HYPERLINK(N91)	
P	S2913574	4F/4F	899萬元	899萬元	42年	4房4廳	20.93坪	20.93坪	20.93坪	新北市永和區-永平路	《頂溪捷運》小資族收租屋	Wed Mar 30 14:31:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2913574	=HYPERLINK(N94)	
P	S2980608	5F/5F	980萬元	980萬元	30年	2房2廳	20.65坪	20.65坪	20.65坪	新北市永和區-秀朗路一段	四號公園美二房~中信秀朗優質推薦	Wed Mar 30 14:31:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2980608	=HYPERLINK(N95)	
P	S2980588	3F/5F	1,080萬元	1,080萬元	36年	3房2廳	23.5坪	23.5坪	23.5坪	新北市永和區-民生路	秀朗裝潢大3房~3樓免爬高	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2980588	=HYPERLINK(N99)	
P	S3003141	4F/4F	1,150萬元	1,150萬元	38年	3房2廳	25.64坪	25.64坪	25.64坪	新北市永和區-安樂路	四號公園3分鐘☀永安☀福和永和☀屋主誠售	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3003141	=HYPERLINK(N100)	
P	S2980592	2F/4F	898萬元	898萬元	38年	3房1廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	頂溪樂華低總價2+1房~中信秀朗優質推薦	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2980592	=HYPERLINK(N103)	
P	S2999515	4F/4F	1,150萬元	1,150萬元	39年	3房2廳	29.18坪	29.18坪	29.18坪	新北市永和區-國中路	♚大降價♚永和國中超值美寓『超值下殺』	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2999515	=HYPERLINK(N106)	
P	S2994849	2F/5F	898萬元	898萬元	38年	2房2廳	18.34坪	18.34坪	18.34坪	新北市永和區-永貞路	♚秒殺倒數♚四號公園新婚二房『黃金2樓』	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2994849	=HYPERLINK(N107)	
P	S3025186	2F/4F	1,198萬元	1,198萬元	44年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	福和路邊間二樓美寓~買賣各1%B6524	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3025186	=HYPERLINK(N108)	
P	S3037162	4F/4F	960萬元	960萬元	38年	2房2廳	23.44坪	23.44坪	23.44坪	新北市永和區-保安路	仁愛公園福氣居頂佳佳~輕鬆買	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3037162	=HYPERLINK(N109)	
P	S2942917	2F/4F	1,080萬元	1,080萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	下殺民光邊間麗緻二樓0987358914	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2942917	=HYPERLINK(N110)	
P	S2934504	3F/4F	998萬元	998萬元	42年	2房1廳	17.79坪	17.79坪	17.79坪	新北市永和區-中正路	頂溪捷運➦方正2房➦新婚小家庭適合~	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2934504	=HYPERLINK(N111)	
P	S2933256	5F/5F	980萬元	980萬元	31年	2房2廳	20.65坪	20.65坪	20.65坪	新北市永和區-秀朗路一段	四號公園二房美寓B573	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2933256	=HYPERLINK(N112)	
P	S3004048	3F/4F	1,138萬元	1,138萬元	44年	3房2廳	24.88坪	24.88坪	24.88坪	新北市永和區-保福路一段	★絕版好房★➲頂溪標準格局三樓★	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3004048	=HYPERLINK(N113)	
P	S3001753	2F/5F	1,168萬元	1,168萬元	43年	3房2廳	23.36坪	23.36坪	23.36坪	頂溪 新北市永和區-文化路	低總價3房美寓~近頂溪捷運~~全業房屋	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3001753	=HYPERLINK(N114)	
P	S2964914	2F/4F	1,080萬元	1,080萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	秀朗免裝潢2樓	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2964914	=HYPERLINK(N115)	
P	S2950633	5F/5F	1,068萬元	1,068萬元	36年	3房3廳	26.83坪	26.83坪	26.83坪	新北市永和區-民樂街	民樂漂亮大露臺[一層一戶]*免服務費*	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2950633	=HYPERLINK(N116)	
P	S2966292	4F/4F	1,188萬元	1,188萬元	38年	5房4廳	30.73坪	30.73坪	30.73坪	新北市永和區-勵行街	大降價(專約)-頂溪捷運3分鐘4+5美寓	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2966292	=HYPERLINK(N118)	
P	S2945203	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	區公所❤黃金二樓❤巷弄漂亮	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2945203	=HYPERLINK(N119)	
P	S2944980	4F/5F	980萬元	980萬元	35年	3房2廳	20.7坪	20.7坪	20.7坪	新北市永和區-民樂街	秀朗國小✡邊間✡低總價✡3房✡	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2944980	=HYPERLINK(N120)	
P	S2942215	2F/5F	898萬元	898萬元	37年	2房2廳	18.34坪	18.34坪	18.34坪	新北市永和區-永貞路	專約✪永安捷運✪黃金2樓✪新婚最愛	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2942215	=HYPERLINK(N121)	
P	S2965206	3F/4F	1,180萬元	1,180萬元	39年	3房2廳	22.53坪	22.53坪	22.53坪	新北市永和區-中和路	新婚小家庭3房,近捷運,安靜,活巷	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2965206	=HYPERLINK(N122)	
P	S2944485	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	~~福和3房2樓美寓~~	Wed Mar 30 14:31:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2944485	=HYPERLINK(N127)	
P	S2935471	3F/5F	1,138萬元	1,138萬元	35年	2房2廳	21.3坪	21.3坪	21.3坪	新北市永和區-竹林路	精美小品☞網溪國小旁三樓㊣	Wed Mar 30 14:31:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2935471	=HYPERLINK(N129)	
P	S3013979	2F/4F	1,160萬元	1,160萬元	50年	3房2廳	25.107坪	25.107坪	25.107坪	新北市永和區-福和路	急售～２樓（前後陽台未登記）～方正採光	Wed Mar 30 14:31:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3013979	=HYPERLINK(N130)	
P	S2941961	2F/4F	1,198萬元	1,198萬元	44年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	福和邊間美2樓	Wed Mar 30 14:31:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2941961	=HYPERLINK(N131)	
P	S2963143	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	優優優 新北市永和區-福和路	╭。☆║福和溫馨二樓美寓║☆。╮	Wed Mar 30 14:31:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2963143	=HYPERLINK(N132)	
P	S2942478	2F/4F	1,198萬元	1,198萬元	44年	3房2廳	22.98坪	22.98坪	22.98坪	新北市永和區-福和路	☀➹採光無敵∽♪福和邊間黃金二樓:*	Wed Mar 30 14:31:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2942478	=HYPERLINK(N134)	
P	S2938248	2F/5F	898萬元	898萬元	37年	2房2廳	18.34坪	18.34坪	18.34坪	新北市永和區-永貞路	★獨家★永安捷運6分鐘二樓美寓	Wed Mar 30 14:31:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2938248	=HYPERLINK(N135)	
P	S2998739	3F/5F	1,158萬元	1,158萬元	35年	3房2廳	26.75坪	26.75坪	26.75坪	新北市永和區-福和路	文教區寧靜優質三樓	Wed Mar 30 14:31:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2998739	=HYPERLINK(N136)	
P	S2962721	3F/4F	1,180萬元	1,180萬元	40年	3房2廳	22.53坪	22.53坪	22.53坪	新北市永和區-中和路	永安捷運黃金三樓【東森永和店】	Wed Mar 30 14:31:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2962721	=HYPERLINK(N137)	
P	S2956119	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.3坪	22.3坪	22.3坪	新北市永和區-福和路	(^o^)永和國中公寓2樓【東森永和永和	Wed Mar 30 14:31:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2956119	=HYPERLINK(N138)	
P	S2967988	2F/4F	1,080萬元	1,080萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	☀管線屋主以換新☀永安捷運☀秀山秀朗☀	Wed Mar 30 14:31:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2967988	=HYPERLINK(N140)	
P	S2955272	5F/5F	998萬元	998萬元	36年	10房0廳	19.97坪	19.97坪	19.97坪	新北市永和區-成功路	☀投報7%☀現成收租屋☀近北市☀近學區☀	Wed Mar 30 14:31:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2955272	=HYPERLINK(N141)	
P	S2921952	2F/4F	990萬元	990萬元	39年	2房2廳	21.01坪	21.01坪	21.01坪	新北市永和區-林森路	☀永和國中棒棒兩房☀中信秀朗李怡浩	Wed Mar 30 14:31:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2921952	=HYPERLINK(N151)	
P	S2939730	2F/4F	1,150萬元	1,150萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	★絕版★➲永和超美溫馨2樓3房★絕★	Wed Mar 30 14:31:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2939730	=HYPERLINK(N152)	
P	S2937832	2F/4F	898萬元	898萬元	38年	3房2廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	樂華獨棟稀有邊間二樓美寓釋出~	Wed Mar 30 14:31:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2937832	=HYPERLINK(N153)	
P	S2933936	4F/5F	1,140萬元	1,140萬元	35年	2房2廳	30.23坪	30.23坪	30.23坪	新北市永和區-福和路	★東森永安店★57福和美寓	Wed Mar 30 14:31:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2933936	=HYPERLINK(N154)	
P	S2964585	4F/5F	1,198萬元	1,198萬元	37年	3房2廳	23.7坪	23.7坪	23.7坪	新北市永和區-水源街	永安超美閃亮三房美寓★➲環繞採光★	Wed Mar 30 14:31:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2964585	=HYPERLINK(N155)	
